#1.2,,,,,,,,,,,,,,,,,,,,,,,,
4952,23,,,,,,,,,,,,,,,,,,,,,,,
Name,Description,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
Q96EK6,na,86694000,36840000,2216850,361190000,437545000,95533000,73989000,460335000,257030000,357340000,136255000,259475000,378910000,268290000,246765000,199050000,236400000,471455000,22275500,78652500,108955000,403930000,250930000
O75391,na,418700000,109600000,33189500,475780000,425065000,155015000,89890000,484075000,299950000,442055000,198155000,242370000,457900000,351850000,300050000,376860000,398450000,529460000,64877500,178715000,190950000,234610000,273860000
P82914,na,145745000,83603000,21221000,57823000,81316500,10135800,69743500,81789500,95164000,169524500,57262500,86823500,96220500,66386500,113125000,21157500,211805000,206275000,50812500,119151000,178290000,65811000,60868500
Q9Y5L4,na,1276550000,920290000,32982000,976850000,966805000,273010000,430110000,1068655000,1264800000,809430000,860680000,1050500000,1473455000,692025000,529195000,1276350000,1176300000,2336200000,268655000,1432550000,1276350000,1119080000,373525000
P31040,na,9583350000,4718950000,546650000,25623000000,23688000000,6697950000,6872950000,24865000000,24529500000,24263000000,14125000000,18568500000,27083500000,17971000000,19855500000,14461000000,9684200000,16464500000,5516100000,13634500000,23748000000,19117500000,13139500000
Q92820,na,52879000,27208000,19390000,179875000,504610000,118399500,156670000,213865000,288120000,539090000,134780000,44605000,590065000,662735000,1519950000,134500000,825520000,788795000,2068650000,2953050000,3125750000,938580000,977735000
Q9NPA0,na,123945000,19902000,6879250,237135000,183235000,74282500,78464500,159630000,140277500,561145000,102691500,173720000,235245000,119886000,240515000,98665000,293505000,1355850000,166025000,742915000,852560000,325130000,257175000
P35613,na,112070000,73477000,30467000,246905000,627695000,159475000,142755000,602230000,395900000,751845000,206750000,82814000,349700000,232287500,247890000,85820000,561835000,380355000,471980000,472100000,1096250000,635985000,737250000
Q9UBV8,na,449205000,329705000,6920300,839255000,1045285000,265010000,188955000,723515000,983460000,870425000,632005000,806675000,1033595000,544735000,664775000,967785000,513365000,1423850000,137880000,733955000,630385000,829945000,576360000
Q86WR0,na,348210000,221320000,40057000,497935000,623415000,209340000,275725000,562610000,689335000,577945000,284995000,313375000,538995000,394835000,434770000,363945000,541915000,915840000,92134000,467390000,349905000,401565000,337230000
Q13123,na,872695000,520780000,36399000,1446000000,1270600000,389310000,686025000,1529000000,1629450000,2137250000,1334850000,1361100000,1944800000,992720000,1234500000,1117400000,1112460000,2046200000,405150000,1150800000,1413750000,1617800000,1082590000
Q96JY6,na,1301000000,415930000,32454500,1639100000,2539850000,1122750000,799300000,1439200000,1495050000,1659050000,1028440000,1345660000,2287800000,2641650000,3498950000,1787150000,1210600000,2680500000,319080000,1416100000,1687750000,1052000000,3025800000
P49184,na,0,1029950,0,0,0,0,0,28741500,0,3039350,0,1234900,3269900,0,0,0,24966000,0,15306900,65855500,113910000,22733000,7123500
Q9BZQ6,na,1544550,0,526150,67233500,8124850,0,0,32284000,12650100,1351100,0,14929600,4895500,1743140,0,9317200,43107500,264155000,76179500,57874500,130645000,1619050,0
Q9Y5S9,na,1793350000,1226160000,223210000,3437150000,3405600000,2059750000,1204850000,3935750000,3908250000,4147400000,3558800000,3623450000,3591450000,2027000000,2767300000,3217950000,2901800000,4661050000,1018455000,2344050000,3083800000,3096650000,2438900000
Q12933,na,122495000,17162500,3317950,136830000,291680000,42472500,63930000,302265000,192195000,270710000,50973500,157405000,308040000,91169500,225015000,203910000,111729500,256275000,27162000,66809000,22058350,247750000,304135000
O95159,na,150465000,39365500,1637400,255960000,235515000,44350000,55525000,280290000,221746500,229320000,78456500,160975000,372390000,84071000,112900000,103510000,446940000,1029150000,92013000,311570000,514530000,237945000,129483500
Q8WU10,na,6491900,0,0,39623500,32004500,16550000,18092000,39622500,29801500,40927500,18355500,37240000,61869500,41842500,87145500,26645000,10716600,4067250,0,0,0,21838500,35398000
P31321,na,13033000,5117400,0,156575000,63482000,75521500,13696500,154425000,176845000,277565000,25798050,373730000,129407000,53059000,13182000,628865000,74718500,18235500,662200,50274000,83632000,26010000,39697500
P24386,na,61109000,72211500,0,177045000,99646000,31169500,65020500,114003000,113676000,499885000,179718000,59706000,119634500,93900500,61442000,103950500,389920000,231640000,125720000,194270000,196685000,97699000,126863500
P54802,na,20736050,0,21010000,35383000,47009500,55869000,16856500,19401400,12121000,48902000,11283650,5730350,169645000,435845000,1445150000,49533000,59318500,74591500,105805500,197805000,186660000,475040000,1020825000
Q14164,na,77255000,15222000,2222600,637250000,566490000,18886500,175864000,514035000,348905000,522370000,228790000,223185000,752545000,173195000,220835000,289200000,27573500,42721000,76961500,201180000,215740000,161330000,34254500
Q7Z7C8,na,37706000,24238500,3379300,229505000,150935000,24530500,48833000,196605000,181830000,204625000,30386000,238685000,144715000,104830000,101122500,148185000,78017000,107933000,41854500,30736500,44972000,84742500,68869000
O60331,na,51950000,29506000,0,63103500,65580500,11197100,22485000,85001500,23797500,132200000,43284000,45585000,118450500,95992000,120250000,80576500,160111500,151840000,12594150,138010000,284640000,191190000,172655000
P26599,na,25372500000,12934000000,1144855000,40197000000,44227000000,11843000000,13615000000,48035000000,37059500000,45227500000,32696000000,29022500000,36973000000,27966000000,29091500000,27677500000,25194500000,34695000000,5442150000,22569500000,32243500000,39272000000,27680000000
Q6JQN1,na,120133500,35721000,0,87242500,40996000,655500,21139500,86711000,49713000,146180000,37413000,25510500,101683000,36666500,16306500,34298000,83472500,98750000,48929000,134955000,162965000,28463000,8361000
Q8WUZ0,na,263305000,40430500,8052400,476120000,547930000,99672000,120040000,413985000,364770000,531580000,338270000,290345000,528270000,339655000,385735000,279180000,273235000,85412500,86390000,333845000,373290000,530495000,294425000
Q9Y6I9,na,154485000,90988500,20872500,288490000,234225000,32028000,90074500,291300000,247990000,344795000,125640000,141880000,267915000,109198500,139240000,128315000,832890000,449120000,110930000,106834000,213585000,159480000,208725000
Q13643,na,0,0,1599100,0,0,49424500,3114050,0,8038500,19529500,55105500,12695000,7981500,18510500,49491500,3130135,40210400,0,31051000,186650000,28488000,70364000,148559500
Q9C0B5,na,67200000,23227000,4795950,79729500,140275000,13547500,54957000,95291500,39880000,59457500,26491000,43253500,71122500,86326500,73832000,53000500,95436000,163100000,31820500,72452500,53355500,105068500,107199500
Q9NYL9,na,2880800000,1042775000,161200000,6275700000,7183250000,1505950000,2374450000,8379500000,7769900000,4277200000,2268250000,5066200000,6121650000,3993400000,4962700000,3619750000,6479700000,6495550000,2399750000,5821550000,8633100000,3593000000,4215650000
Q9UBU6,na,0,0,0,0,0,0,1351350,0,0,13529500,0,0,0,5556500,16067000,0,0,0,8750450,2659000,18591000,0,5505050
P07711,na,0,0,0,106065000,110670000,13713650,21945000,75888000,81996500,0,3076800,17571000,6955000,22163000,59250000,1723700,9930000,0,67034000,132475000,583265000,17449500,22854500
Q96ER9,na,129690000,110570000,18052000,192310000,164830000,39755000,41055500,202830000,95513000,189895000,79747000,117325000,124610000,159295000,116975000,131810000,167685000,282900000,42404500,127975000,170860000,268090000,196280000
Q02338,na,556875000,264765000,8079750,2266400000,1740000000,103150000,301550000,2008050000,1939210000,1393600000,1275250000,1861800000,1987200000,675350000,417665000,1626950000,550105000,1202850000,384650000,882910000,806530000,1328700000,347185000
C9J406,na,117854500,45141500,3603400,203160000,288875000,47863000,147525000,219595000,193815000,226620000,143830000,81465000,542365000,172930000,129605000,153086500,157035000,400685000,39146000,113175000,277670000,190785000,101427000
A2AEA2,na,674700,10534600,0,45446000,158212000,81144000,36455000,43369000,49522000,218490000,93369000,65880000,0,118845000,134935000,28189500,4127200,57291000,15516000,0,83690000,456405000,630195000
Q9Y2X0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,13866000,0,0,0,0,0,0,0,0,0
P51688,na,4930150,44405800,8702750,581270000,991685000,725245000,283910000,607680000,370665000,1194800000,1318050000,85526500,1369500000,1369600000,1656000000,971450000,97677500,20059500,230500000,353780000,950830000,281775000,868960000
O60486,na,48708500,4588400,0,145003500,90556000,11740000,35282000,77868000,47303000,28287500,3239700,14944000,91084500,76963000,33651500,28556500,545825000,370800000,346205000,2039850000,2934300000,208070000,91944500
Q5JSP0,na,879665000,209265000,73801500,2524050000,2504300000,597330000,768790000,2436650000,1629390000,2353100000,2075000000,1995550000,2390800000,1362950000,1381850000,1465350000,1234550000,1713950000,672345000,2082200000,2046250000,2780850000,1864400000
Q01970,na,50545000,8183250,4590700,48050000,239660000,22319000,30652500,256230000,239655000,95879000,121315000,182995000,567070000,208520000,123545000,24801500,895680000,3299600000,166985000,815130000,920450000,163910000,68681500
Q9NV31,na,116605000,116110500,4785950,458400000,461015000,73569000,182775000,489965000,374620000,634595000,410755000,452700000,660085000,371575000,181975000,611800000,115431500,251985000,34891500,76732000,186705000,426525000,98561000
Q9NPG3,na,33913500,9061500,4105700,43944000,168126000,751350,32308000,129810500,118181000,63221000,118278000,104569500,86783500,97525500,69037500,49242500,91271500,69584500,7055400,205670000,56250500,145400000,109207500
Q9UJX6,na,59689000,31112500,4067250,62724000,59452000,5166600,24323000,43917500,37859500,0,13799500,26082500,81679500,67640500,49280500,84927000,200635000,180775000,46929100,63991500,97761500,59945500,103185000
Q9BYD2,na,326400000,173320000,18449950,618920000,723690000,51084000,218815000,803060000,369195000,762415000,471790000,496135000,1045820000,588185000,622295000,789290000,539740000,643855000,105789500,230120000,458900000,564390000,352940000
P01042,na,216450000,244130000,1053785000,3350750000,6237700000,23322500000,3042100000,10220550000,11493700000,17005000000,28564000000,2881710000,6359700000,740880000,1424450000,1432000000,15661500000,10707500000,1277150000,16206500000,11550300000,871195000,664050000
A4D1E9,na,120503500,94396000,12210000,325680000,394015000,47570000,89704000,382335000,249820000,229585000,127782500,233015000,383450000,178160000,157950000,331655000,136620000,177100000,23234000,59657000,143385000,257210000,150250000
E7EPN9,na,1714750000,602705000,180845000,2449350000,2329250000,684710000,1270450000,2709100000,1667500000,3192600000,1876550000,1917750000,2647600000,2211950000,2511400000,1756050000,2493400000,3533600000,533735000,1944000000,2034950000,2385100000,1865800000
P07996,na,490500000,374430000,726585000,451595000,963980000,4551850000,243535000,2115100000,2246700000,3420000000,5149250000,488830000,1684400000,362490000,484990000,420335000,3054100000,2045950000,3004150000,11646350000,7243300000,403755000,286890000
Q86VD7,na,164820000,139145000,0,118315000,262200000,49883500,57050500,130665000,119716000,302745000,86071000,261450000,169650000,130465000,390410000,104387000,0,34460000,0,28156500,30716500,192955000,223800000
Q8N9N5,na,183875000,74295000,0,80338500,97024000,42318500,32917000,123230500,126931500,162520000,103185500,137814000,112785000,117605000,130180000,95801500,56710000,171560000,32984000,12838000,145715500,172665000,118895000
Q8NBF2,na,248095000,106770000,87746000,180100000,230115000,99343500,38181000,206080000,146395000,276560000,128060000,133983000,316210000,190515000,228805000,92346500,594260000,1652600000,100764000,665415000,478065000,311575000,191580000
P80723,na,9590550000,6801200000,584335000,4729335,38156500,34826500,4935950,6952050,6103850,146481500,60096500,3283000,40511500,26395050,11395650,6010400,9037400000,1480400000,2112600000,3030900000,1177835000,315290000,12755200
Q01658,na,777710000,276725000,20501000,916470000,1159750000,552210000,298490000,632545000,975570000,1088500000,773500000,1456550000,1461950000,1010900000,1177750000,998125000,1540000000,1584050000,271455000,977110000,1233850000,1457600000,1006195000
Q3SXM5,na,160385000,74068000,7774800,206815000,258480000,101446000,40636500,167825000,87855500,230545000,169785000,105738000,170475000,84508500,194210000,88324500,80571500,95373500,121160000,218300000,318985000,247035000,174390000
Q9NUQ8,na,262410000,93043000,22383000,1178650000,1253850000,239495000,314540000,1314500000,718035000,1152475000,1224450000,835560000,1111570000,830350000,923690000,798455000,782710000,1345050000,238535000,788365000,610470000,1012000000,874435000
Q15628,na,443015000,101768000,17019000,4961200000,4324000000,535015000,928510000,4992900000,3160350000,1345900000,894750000,1094135000,3906600000,1547800000,1265500000,633180000,736185000,1877150000,105586500,876330000,705640000,672090000,556360000
P15927,na,3854350000,758260000,53362500,3784450000,4136300000,1640050000,1211100000,4759150000,4527700000,3038650000,2364750000,2416400000,4899750000,2974300000,3256750000,3071150000,2879000000,4046950000,486125000,1366550000,1446350000,3953400000,2843950000
Q9C005,na,1769050000,591045000,32781000,1995000000,1888250000,632305000,431365000,2294050000,3092550000,2532700000,1297250000,1544900000,1961700000,1267425000,2891950000,1482750000,2133650000,2907950000,815710000,1257895000,831020000,1513750000,1496350000
Q9NY61,na,290550000,158410000,13944500,750175000,723565000,139805000,77073000,811870000,789740000,706000000,482490000,674425000,851085000,599565000,536125000,916535000,246125000,188920000,11129100,13439000,106775000,605270000,125689500
P19878,na,364865000,36279500,16101500,118328500,161860000,60712000,14015000,86475000,165730000,225400000,25959000,214925000,71625500,173825000,18983500,55433500,4130650000,1392500000,7752100000,22602500000,15263500000,70146000,55671000
Q9H3N1,na,2285250000,1187950000,99797500,5006350000,5669700000,1246000000,1997700000,5185500000,4249800000,5610600000,2478500000,3468800000,5852550000,3901450000,3516500000,3410050000,5533700000,14826500000,2581950000,4856950000,6898000000,3775800000,4091950000
P13051,na,50511000,29380500,0,138565000,138325000,4561600,24213000,220305000,121807500,67636500,16395500,45603500,261205000,137920000,65076000,103740000,14164500,3572800,9632150,0,64116000,30389500,6618355
Q6YHK3,na,24307000,0,5043250,0,21092000,6961000,5879800,0,0,33181500,11803000,0,39592000,76170000,893550,21928000,90792000,70733400,11588100,53671500,106266000,0,107985000
Q9NQ48,na,366410000,170175000,79522500,193485000,256705000,103753500,137700000,253435000,242475000,113545000,358610000,238745000,708360000,261120000,337840000,192755000,406820000,2499300000,51703500,222455000,133590000,205720000,93330000
H8Y6P7,na,154945000,48497000,0,71919000,128895000,41779500,40123500,84352500,115980000,35569500,58561500,75349500,105429500,73870500,66666500,51028500,124305000,104872000,0,53176500,60432500,80779500,62359000
Q6P2Q9,na,15241000000,8240800000,503610000,28934500000,30340000000,6443900000,9231800000,31364500000,26816500000,36875500000,20606000000,26425500000,32434000000,19963000000,22706000000,25600000000,17256000000,29300500000,5742900000,17401000000,27068500000,26379000000,20643000000
Q96FK6,na,97595500,48912000,833750,389525000,202455000,89380000,98378000,249650000,247560000,461890000,669245000,484655000,411765000,226745000,243815000,611775000,96983500,71582500,29224000,78999000,34048000,359455000,146755000
